SENTENCE_NAME	VIDEO_PATH	SENTENCE	POSE_DIR
-8XxBfXAzyo_13-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-8XxBfXAzyo_13-8-rgb_front.mp4	The females turn a--sometimes an orangish or brownish color during breeding season but many females will not display a very obvious change of color during breeding at all.	datasets/training_data/train_2D_keypoints/openpose_output/json/-8XxBfXAzyo_13-8-rgb_front
-8XxBfXAzyo_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-8XxBfXAzyo_3-8-rgb_front.mp4	They do change colors with their environment to blend in such as browns for climbing on the trees, the greens for matching the leaves and they also turn colors when--according to their mood.	datasets/training_data/train_2D_keypoints/openpose_output/json/-8XxBfXAzyo_3-8-rgb_front
-8j9K3T5lkw_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-8j9K3T5lkw_3-8-rgb_front.mp4	The next muscle we're going to be taking a look at is the latissimus dorsi.	datasets/training_data/train_2D_keypoints/openpose_output/json/-8j9K3T5lkw_3-8-rgb_front
-8tIt1vEinQ_10-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-8tIt1vEinQ_10-8-rgb_front.mp4	Okay.	datasets/training_data/train_2D_keypoints/openpose_output/json/-8tIt1vEinQ_10-8-rgb_front
-8tIt1vEinQ_12-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-8tIt1vEinQ_12-8-rgb_front.mp4	I don't know, let's try some yellow.	datasets/training_data/train_2D_keypoints/openpose_output/json/-8tIt1vEinQ_12-8-rgb_front
-8tIt1vEinQ_20-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-8tIt1vEinQ_20-8-rgb_front.mp4	You just got to remember that, don't be afraid to put colors together.	datasets/training_data/train_2D_keypoints/openpose_output/json/-8tIt1vEinQ_20-8-rgb_front
-8tIt1vEinQ_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-8tIt1vEinQ_5-8-rgb_front.mp4	And it just increases speed and efficiency whenever you're painting something.	datasets/training_data/train_2D_keypoints/openpose_output/json/-8tIt1vEinQ_5-8-rgb_front
-8uwu59w8QE_0-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-8uwu59w8QE_0-8-rgb_front.mp4	Hi!	datasets/training_data/train_2D_keypoints/openpose_output/json/-8uwu59w8QE_0-8-rgb_front
-8uwu59w8QE_14-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-8uwu59w8QE_14-8-rgb_front.mp4	In the next segment we are going to talk about another money issue which is sponsorship.	datasets/training_data/train_2D_keypoints/openpose_output/json/-8uwu59w8QE_14-8-rgb_front
-916rCqIrfY_12-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-916rCqIrfY_12-5-rgb_front.mp4	You can have a lot of good effects kicking someone's knee out just like this.	datasets/training_data/train_2D_keypoints/openpose_output/json/-916rCqIrfY_12-5-rgb_front
-916rCqIrfY_2-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-916rCqIrfY_2-5-rgb_front.mp4	If I'm going to kick him in the head, I'm going to knock him down to the ground first, and then I'll kick him in the head where I don't have to stretch that far.	datasets/training_data/train_2D_keypoints/openpose_output/json/-916rCqIrfY_2-5-rgb_front
-96cWDhR4hc_7-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-96cWDhR4hc_7-5-rgb_front.mp4	If you don't use that, your stapler is going to go into the hole and it will shoot in the wrong direction.	datasets/training_data/train_2D_keypoints/openpose_output/json/-96cWDhR4hc_7-5-rgb_front
-96cWDhR4hc_8-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-96cWDhR4hc_8-5-rgb_front.mp4	So, you want to have something to prop up that stapler and we'll go about every half inch all the way down the side trying to keep those staples in a nice even row.	datasets/training_data/train_2D_keypoints/openpose_output/json/-96cWDhR4hc_8-5-rgb_front
-9D6kP1TgbY_16-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9D6kP1TgbY_16-8-rgb_front.mp4	Again, how dark you want your brows to be.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9D6kP1TgbY_16-8-rgb_front
-9D6kP1TgbY_19-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9D6kP1TgbY_19-8-rgb_front.mp4	Even everything out.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9D6kP1TgbY_19-8-rgb_front
-9D6kP1TgbY_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9D6kP1TgbY_3-8-rgb_front.mp4	Her brows are pretty light.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9D6kP1TgbY_3-8-rgb_front
-9GV_-VRpt8_10-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9GV_-VRpt8_10-8-rgb_front.mp4	What we see a lot of players do is they'll follow through, but then they'll pull their hand back and again, that's going to pull that basketball back a little bit and not let it go ahead and follow through the proper way.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9GV_-VRpt8_10-8-rgb_front
-9GV_-VRpt8_12-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9GV_-VRpt8_12-8-rgb_front.mp4	If you shoot and you take a step back, it?s called negative energy.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9GV_-VRpt8_12-8-rgb_front
-9GV_-VRpt8_2-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9GV_-VRpt8_2-8-rgb_front.mp4	If Kyle steps up to the line right here and gets himself ready.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9GV_-VRpt8_2-8-rgb_front
-9Kic0QsCYs_10-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9Kic0QsCYs_10-8-rgb_front.mp4	And it's also, cooking the food is also about seeing the color of the food in the dish.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9Kic0QsCYs_10-8-rgb_front
-9Kic0QsCYs_6-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9Kic0QsCYs_6-8-rgb_front.mp4	So, just--we'll give it one more shake, stir it once more properly.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9Kic0QsCYs_6-8-rgb_front
-9Kic0QsCYs_9-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9Kic0QsCYs_9-8-rgb_front.mp4	Again, we do not want tomatoes to be cut into very small cubes because we want to see, I mean, obviously, it will be cooked well with the masala, but you'll somehow see the redness of the tomato.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9Kic0QsCYs_9-8-rgb_front
-9KqRMBAAsA_5-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9KqRMBAAsA_5-3-rgb_front.mp4	But to power it up, first, make sure your sander is in the off position, make sure the power switch is off.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9KqRMBAAsA_5-3-rgb_front
-9KqRMBAAsA_7-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9KqRMBAAsA_7-3-rgb_front.mp4	We'll just hold the two, come around, draw it into a knot and now you can plug it in.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9KqRMBAAsA_7-3-rgb_front
-9KqRMBAAsA_8-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9KqRMBAAsA_8-3-rgb_front.mp4	Notice that one pole on the extension cord is larger than the other so it will only go in one way.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9KqRMBAAsA_8-3-rgb_front
-9TmNCFEtDo_2-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9TmNCFEtDo_2-8-rgb_front.mp4	They all do come in different shapes and different sizes.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9TmNCFEtDo_2-8-rgb_front
-9__F8XKDuE_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9__F8XKDuE_5-8-rgb_front.mp4	So what this has it has a little catch that goes over top of here and then instead of screwing on it descends down on to the cartridge.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9__F8XKDuE_5-8-rgb_front
-9_jI7kWiQY_1-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9_jI7kWiQY_1-8-rgb_front.mp4	Now I've got one of these large fancy sieves, it's got brushes on the bottom and it turns, and then it comes with screens at different meshes, this one is 80 mesh; the higher the number the finer the particles, so 100 would be tighter woven than this one is.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9_jI7kWiQY_1-8-rgb_front
-9_jI7kWiQY_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9_jI7kWiQY_3-8-rgb_front.mp4	So you're going to mix, just stir up again, feel the bottom, you want to have a large spoon.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9_jI7kWiQY_3-8-rgb_front
-9byTo0hUbM_9-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9byTo0hUbM_9-8-rgb_front.mp4	That's how you do it, I'm Russ Handler, and I need to make a phone call.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9byTo0hUbM_9-8-rgb_front
-9nBmSvp2Co_14-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9nBmSvp2Co_14-8-rgb_front.mp4	You know if you take it to the office maybe as a little dessert after your lunch, that's a great idea.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9nBmSvp2Co_14-8-rgb_front
-9nBmSvp2Co_4-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9nBmSvp2Co_4-8-rgb_front.mp4	We poured it in and it was smooth, and now it looks like a rough rugged terrain that you would need a four wheel drive to go over.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9nBmSvp2Co_4-8-rgb_front
-9umTJVGSqk_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-9umTJVGSqk_5-8-rgb_front.mp4	Take it in.	datasets/training_data/train_2D_keypoints/openpose_output/json/-9umTJVGSqk_5-8-rgb_front
-AFID_P6YU0_1-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AFID_P6YU0_1-8-rgb_front.mp4	In this series, we're learning all about fall-blooming flower bulbs.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AFID_P6YU0_1-8-rgb_front
-AFID_P6YU0_11-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AFID_P6YU0_11-8-rgb_front.mp4	But I found with all bulbs, they like to be in groups just like people do.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AFID_P6YU0_11-8-rgb_front
-AFID_P6YU0_13-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AFID_P6YU0_13-8-rgb_front.mp4	They'll do a lot more water, too.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AFID_P6YU0_13-8-rgb_front
-AKdG2AyDW4_15-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AKdG2AyDW4_15-8-rgb_front.mp4	Which again, allowing about a day to maybe even two days to dry between coats.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AKdG2AyDW4_15-8-rgb_front
-AKdG2AyDW4_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AKdG2AyDW4_5-8-rgb_front.mp4	That's okay though.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AKdG2AyDW4_5-8-rgb_front
-AP1d_fHmeM_2-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AP1d_fHmeM_2-8-rgb_front.mp4	And we're going to measure out 2 ounces of Kahlua, and make sure you add the alcohols in this order, okay, there we go, 2 ounces of Kahlua, and one ounce of butterscotch schnapps, there we go, and the last thing you're going to do is add 1 ounce of 151 proof rum, there we go.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AP1d_fHmeM_2-8-rgb_front
-AUIJ6-UEzM_0-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AUIJ6-UEzM_0-8-rgb_front.mp4	And you've learned today a lot of different ways to set up adaptable seating, adaptable paddles, paddling techniques, and so forth, for adaptive canoeing programs for people with disabilities.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AUIJ6-UEzM_0-8-rgb_front
-AVtT8Kl-fs_22-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AVtT8Kl-fs_22-8-rgb_front.mp4	We have completed the lower part the base and the top part.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AVtT8Kl-fs_22-8-rgb_front
-AVtT8Kl-fs_9-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AVtT8Kl-fs_9-8-rgb_front.mp4	For the sake of what we're doing today I'm going to go ahead and say that's about as much as I want riding on the edges there.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AVtT8Kl-fs_9-8-rgb_front
-AZVqXtWGg0_12-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AZVqXtWGg0_12-8-rgb_front.mp4	And I'll just do the same thing, I just set the ruler to the right.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AZVqXtWGg0_12-8-rgb_front
-AZVqXtWGg0_20-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AZVqXtWGg0_20-8-rgb_front.mp4	Then you can see that it separated on the second score.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AZVqXtWGg0_20-8-rgb_front
-AZVqXtWGg0_22-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AZVqXtWGg0_22-8-rgb_front.mp4	And this one's going to be feisty and I'm going to have to do a third one.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AZVqXtWGg0_22-8-rgb_front
-AZVqXtWGg0_6-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AZVqXtWGg0_6-8-rgb_front.mp4	And be very careful when you're using these knives because they don't play around.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AZVqXtWGg0_6-8-rgb_front
-AZVqXtWGg0_9-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AZVqXtWGg0_9-8-rgb_front.mp4	Then I'll come over here and for me, personally, I like to pull the blade towards me but slowly, because you don't want to....	datasets/training_data/train_2D_keypoints/openpose_output/json/-AZVqXtWGg0_9-8-rgb_front
-Ah1r8OnmMM_4-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-Ah1r8OnmMM_4-8-rgb_front.mp4	You want to make sure that though in between when are using different tools and stuff, you are being careful not to get too much on everything else because it's a lot to clean up later.	datasets/training_data/train_2D_keypoints/openpose_output/json/-Ah1r8OnmMM_4-8-rgb_front
-Ah1r8OnmMM_6-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-Ah1r8OnmMM_6-8-rgb_front.mp4	Ok get that piece up so I'm going for reinforcements with my, there it goes.	datasets/training_data/train_2D_keypoints/openpose_output/json/-Ah1r8OnmMM_6-8-rgb_front
-AhZpejVexQ_4-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AhZpejVexQ_4-5-rgb_front.mp4	You want to continue this motion here for about eight to ten reps and about three to four sets.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AhZpejVexQ_4-5-rgb_front
-AhZpejVexQ_6-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-AhZpejVexQ_6-5-rgb_front.mp4	This will help in building some thickness in the chest.	datasets/training_data/train_2D_keypoints/openpose_output/json/-AhZpejVexQ_6-5-rgb_front
-Aiz9jYxt4g_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-Aiz9jYxt4g_3-8-rgb_front.mp4	They're very inexpensive, easy to get.	datasets/training_data/train_2D_keypoints/openpose_output/json/-Aiz9jYxt4g_3-8-rgb_front
-Ajh5HDqsi4_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-Ajh5HDqsi4_3-8-rgb_front.mp4	Staging should be an interval part of your marketing strategy.	datasets/training_data/train_2D_keypoints/openpose_output/json/-Ajh5HDqsi4_3-8-rgb_front
-B0GueDqaoY_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-B0GueDqaoY_5-8-rgb_front.mp4	Or else sometimes I see a picture of horse races like this in the paper.	datasets/training_data/train_2D_keypoints/openpose_output/json/-B0GueDqaoY_5-8-rgb_front
-B0GueDqaoY_7-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-B0GueDqaoY_7-8-rgb_front.mp4	So one of the ways you can get ideas for doing a project like this is to maybe scan over some art books.	datasets/training_data/train_2D_keypoints/openpose_output/json/-B0GueDqaoY_7-8-rgb_front
-B0GueDqaoY_8-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-B0GueDqaoY_8-8-rgb_front.mp4	There's a lot of art books that are out there and all the old masters and different people or more modern things.	datasets/training_data/train_2D_keypoints/openpose_output/json/-B0GueDqaoY_8-8-rgb_front
-B1PA__Pemg_1-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/-B1PA__Pemg_1-8-rgb_front.mp4	Now one thing that I am big on is not putting glass, sorry, with glass.	datasets/training_data/train_2D_keypoints/openpose_output/json/-B1PA__Pemg_1-8-rgb_front
